Name,Description,PointCost,PriceFactor,PriceOverride,isEpic,Categories,internType,Slots,Source,GUID
LoneWolfsScalemailEnchantment,,+1,1000,,,,Armor,,Owlcat+,a5cf021e733b4cb4a85b918070f9b1cd
LongbowOfErastilEnchant,,+1,2000,,,,Weapon,,Owlcat+,cff454fecd039c043b930a757c251804
LongbowOfLeechingStrikeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,3b1f04ee5dfce85468dffc55e99a2e19
LongbowOfTheColdMoonEnchantment,,+1,2000,,,,Weapon,,Owlcat+,9007910ac92ac624b9e67827104b9d77
LongspearOfOraclesMiseryEnchantment,,+1,2000,,,,Weapon,,Owlcat+,f381cbe4cbd016745a9a41d7ee90dd98
LongswordOfDetrimentEnchantment,,+1,2000,,,,Weapon,,Owlcat+,1d6b29e16be14214b8ccfacfcf4abf58
LongswordOfRightEnchantment,,+1,2000,,,,Weapon,,Owlcat+,59c2b96ee4525144e9ba7b8063ae20bb
LordProtectorEnchant,A loyal weapon refuses to damage the allies of its wielder. Weapon's attack bonus is reduced by -5 against friendly targets.,0,,2000,,"HitChance, PenaltiesAndCursed",Weapon,Weapon,Owlcat,feef0ce49bf8cfa4590201a7fcf6ec66
LoremastersRobeEnchantment,,+1,1000,,,,Armor,,Owlcat+,590c35b95cbe40f6bf7b8aafc7925235
LoversArrowsQuiverEnchantment,,+1,2000,,,,Weapon,,Owlcat+,c5301596b1e29a846a92e27344d1844a
LuckSaves1,Grants a +1 luck bonus on all saving throws.,+1,2500,,,,Other,Other,TTRPG,197fa90c67ed31743a85a6c48f7b1993
LuckyLongbowEnchant,Critical multiplier of this weapon is ×4 instead of ×3.,+1,2000,,,Critical,Weapon,Weapon,Owlcat+,ad87461f079fe534b8b16ed777652702
LuminousEncouragementEnchantment,,+1,2000,,,,Weapon,,Owlcat+,98972bec008b93445aff4f6ed7d4fbd0
MadSculptorEnchantment,,+1,2000,,,,Weapon,,Owlcat+,d209f9c65bba2b54e818232e856376d6
Mageblade,"When you have a touch spell charged, the weapon's enhancement bonus is +2 better than its actual bonus.",+1,2000,,,"Spellcasting, HitChance",Weapon,Weapon,Owlcat+,eb130f652be2dc14b9a5f63608672021
MageSlayerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,2bd82e00f02d4f2fb1e21e19c325b550
MagicWeapon,This enchantment makes the weapon magic and thus bypasses the corresponding damage reduction.,+1,2000,,,DR,Weapon,Weapon,Owlcat+,631cb72d11015374987c161a2451a1cf
MagmaKineticBladeEnchantment,,+1,2000,,,,Weapon,Weapon,Owlcat+,624d2f973c9dc584d94367956103efaa
MagnificentPlumeHatEnchantment,,+1,,,,,Other,,Owlcat+,99ddcf8cfb3dcd244b5a8bb4872e3f5e
MaimerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,cdc77fe04f7f11748a25d10498ae1974
MaliceLightMaceEnchantment,,+1,2000,,,,Weapon,,Owlcat+,b9690aff334a6b34da0f741c749a387a
ManglingFrenzyEnchantment,,+1,,,,,Other,,Owlcat+,a3f6774bf1cb4861899361a2a01cf50c
MantisFavorEnchantment,,+1,2000,,,,Weapon,,Owlcat+,80a4d80748a74bd59ad2034dcaa18e73
MapFormationBardicheEnchantment,,+1,2000,,,,Weapon,,Owlcat+,a7fdfb3bf41bbd241b475b8f4380c9c6
MapPlaningBardicheEnchantment,,+1,2000,,,,Weapon,,Owlcat+,47f2aca64ba035c44bf00b23aa2882ec
MapWoundEnchantment,,+1,2000,,,,Weapon,,Owlcat+,c942bcf31d4abb74296f7b56c84db2be
MarchingTerrorEnchantment,,+1,2000,,,,Weapon,,Owlcat+,c1af79dcadc9c4648b7cdac512186df5
MarksmansAidArrowsQuiverEnchantment,,+1,2000,,,,Weapon,,Owlcat+,940769c9e70138147b9784d0ae7c752a
MarksmansHatEnchant,,+1,,,,,Other,,Owlcat+,70df8e08c2c7f4a41ba6e6fc28849690
MarksmansSteadyHandEnchantment,,+1,,,,,Other,,Owlcat+,e09f5b861fd9b3245988b43e4f869d1a
MartyrsTestamentEnchantment,,+1,,,,,Other,,Owlcat+,102b24b114f56bc4ea6681d4230cda91
MaskOfAreshkagalBelt_TabulaRasaEnchantment,,+1,,,,,Other,,Owlcat+,7897fd94a5624798adfd40b6f655579d
MaskOfAreshkagalBelt_VoidEnchantment,,+1,,,,,Other,,Owlcat+,4ddcc8ba13274c57b71b7113391a6648
MaskOfAreshkagalHeadband_TabulaRasaEnchantment,,+1,,,,,Other,,Owlcat+,8da8913d674d4a988cd07d3a938a2880
MaskOfAreshkagalHeadband_VoidEnchantment,,+1,,,,,Other,,Owlcat+,0d75ead7dc7c4a6c8cbd220578e2234e
MaskOfEllegancyEnchantment,,+1,,,,,Other,,Owlcat+,994e8211a52440f2a98800fba78a6d34
MaskOfNethysEnchant,,+1,,,,,Other,,Owlcat+,561c4d38b7c39744b9d700c6249fe86c
MaskOfNothingEnchantment,,+1,,,,,Other,,Owlcat+,9b1a572bd3c741c582f8d68e12798390
MaskOfTheFastBitesEnchantment,,+1,,,,,Other,,Owlcat+,d8b9fc459ee84f58be10993c517fb89d
Masterwork,A masterwork weapon is a finely crafted version of a normal weapon. Wielding it provides a +1 enhancement bonus on attack rolls.,0,,300,,HitChance,Weapon,Weapon,TTRPG,6b38844e2bffbac48b63036b66e735be
MasteryEnchantmnet,,+1,2000,,,,Weapon,,Owlcat+,db3f9d806c3deed45ad65174eb07826e
MaximumDexterityEnchant,,+1,1000,,,,Armor,,Owlcat+,25d545bfadedaf7458549233e6d0d6dd
MayasCharmEnchantment,,+1,,,,,Other,,Owlcat+,a93befe8a6ecf244fbf71c45ec35db42
MedallionOfDemonicDisruptionEnchantment,,+1,,,,,Other,,Owlcat+,c51d5a0bbd3446e78e913a25b0c287f6
MenaceStormEnchantment,,+1,2000,,,,Weapon,,Owlcat+,265cf0e827de387479c537f9cfc02f01
MenanceOfDeathAmuletEnchantment,,+1,,,,,Other,,Owlcat+,1cdea8c9aa064ac1b704fedc7223cc20
MerryGoRoundEnchantment,,+1,2000,,,,Weapon,,Owlcat+,2447cb3273159c74c9b38027911f5847
MesmerizingNecklaceEnchant,,+1,,,,,Other,,Owlcat+,c50510c334c98b247a55741c640acec2
MetalKineticBladeEnchantment,,+1,2000,,,,Weapon,Weapon,Owlcat+,7aa46952d26f3d94fb7d49b550428fbe
MidnightArrowQuiverEnchantment,,+1,2000,,,,Weapon,,Owlcat+,8af3d36667a24bfea95cab5a894cceee
MightyAdvisorEnchantment,,+1,2000,,,,Weapon,,Owlcat+,8002c3ba364c49b3b610a71a1946770e
MightyBlowOfGoodEnchantment,,+1,2000,,,,Weapon,,Owlcat+,a09ea5cce75926545a5f076020acdd16
MightyBlowOfGoodWeaponEnchantment,,+1,2000,,,,Weapon,,Owlcat+,65e75f8437371044bbb88d2e45d21975
MindmastersEyesEnchantment,,+1,,,,,Other,,Owlcat+,1f3423ca7f034520bdca73f657395d76
MindPiercerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,14b57d538298ae04e8ac048adb73c2b2
MindPiercerEnchantmentNew,,+1,2000,,,,Weapon,,Owlcat+,9d0110086576496b99aa7304e2305f03
MirrorBowEnchantment,,+1,2000,,,,Weapon,,Owlcat+,50a2b1e6cd7e76f4195c47fa4f9abeda
MirroredDefenseLeathArmorEnchant,,+1,,,,,Other,,Owlcat+,8bab1c832448d27478d18560fcab7154
MistyCoverEnchantment,,+1,,,,,Other,,Owlcat+,7d8507e1d3b97cf428c23fae9cd45769
MithralArmorEnchant,"Mithral is a very rare silvery, glistening metal that is lighter than steel but just as hard. When worked like steel, it becomes a wonderful material from which to create armor, and is occasionally used for other items as well. Most mithral armors are one category lighter than normal for purposes of movement and other limitations. Heavy armors are treated as medium, and medium armors are treated as light, but light armors are still treated as light. This decrease does not apply to proficiency in wearing the armor. Spell failure chances for armors and shields made from mithral are decreased by 10%, maximum Dexterity bonuses are increased by 2, and armor check penalties are decreased by 3 (to a minimum of 0). An item made from mithral weighs half as much as the same item made from other metals.",0,,4000,,"Material, Defensive",Armor,Armor,TTRPG,7b95a819181574a4799d93939aa99aff
MithralWeaponEnchantment,"Mithral is a rare, silvery metal that is lighter than steel but just as hard. An item made from mithral weighs half as much as the same item made from other metals. In the case of weapons, this lighter weight does not change a weapon's size category or the ease with which it can be wielded (whether it is light, one-handed, or two-handed). Mithral weapons count as silver for the purpose of overcoming damage reduction. Weapons fashioned from mithral are always masterwork items as well.",0,,2000,,Material,Weapon,Weapon,TTRPG,0ae8fc9f2e255584faf4d14835224875
Mobility5,Grants a +5 competence bonus on Mobility checks.,+5,100,,,,Other,Feet,TTRPG,fc81088f58c109f49a9ff3fb3f8f83a5
MonsterHunterFirstEnchantment,,+1,2000,,,,Weapon,,Owlcat+,8d3823c8ab9e0d74bab9ff9e2269d42a
MoraleWill4,,+4,333,,,,Other,,Owlcat+,30be5b472ff256b4ea01c1ad8e3b1acf
MordantWaraxeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,4ecc38eec3e3e2541abbeaad872b821a
MorningstarRoyalLegendaryCorrosiveEnchantment,,+1,2000,,,,Weapon,,Owlcat+,71255061481bb4948ba065bdd5e5e80e
MorningstarRoyalLegendaryFlamingEnchantment,,+1,2000,,,,Weapon,,Owlcat+,30c85ec40c3ae10468d171395ca2b944
MorningstarRoyalLegendaryFrostEnchantment,,+1,2000,,,,Weapon,,Owlcat+,eb6d040e1f017224286d6c14a4f3da53
MorningstarRoyalLegendaryShockEnchantment,,+1,2000,,,,Weapon,,Owlcat+,83ad2783bcf94f845804391388e4858e
MorningstarRoyalLegendaryThunderingEnchantment,,+1,2000,,,,Weapon,,Owlcat+,871c88bc0bda368458778fabc10f2842
MothersCallEnchantment,,+1,2000,,,,Weapon,,Owlcat+,308bdbce31c98f945956aca2c1f3c11e
MourningEnchantment,,+1,2000,,,,Weapon,,Owlcat+,a569e0e358236a5479cf94224596b41a
MovementSpeedPenalty,,+1,1000,,,,Armor,,Owlcat+,d89a972aff5ea224db0ac73cd04422cf
MudKineticBladeEnchantment,,+1,2000,,,,Weapon,Weapon,Owlcat+,58a259daf082e3f40a428d480296a416
MuscleWarmerEnchantment,,+1,1000,,,,Armor,,Owlcat+,d4835b81a3c51cf48bb29704d18b4cf8
MusicOfDeathEnchantment,,+1,2000,,,,Weapon,,Owlcat+,183a4d2cc996c6f4db8641bed4b3b0c1
MysticGraceEnchantment,,+1,1000,,,,Armor,,Owlcat+,d89ed2270e275704daba832a38e90b66
Mythslayer20HDEnchantment,,+1,2000,,,,Weapon,,Owlcat+,d91e73383bab62b4f8f9ba27a582588a
MythslayerAttackHugeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,7562ac8850834cc4a9f6887d4a750ca5
MythslayerDragonEnchantment,,+1,2000,,,,Weapon,,Owlcat+,b358984fecab78e4c9b5f7ef21e402e5
MythslayerGiantEnchantment,,+1,2000,,,,Weapon,,Owlcat+,5bab9ffd99c7dec45bdd820aa78efa7b
NahCollarEnchantment,,+1,,,,,Other,,Owlcat+,d8edd2db8d534cb189c05ebaa0cab7ee
NahRingEnchantment,,+1,,,,,Other,,Owlcat+,b75b0deb18e903340a783f3bdb9b775a
NaturalArmorEnhancement1,Grants a +1 enhancement bonus to existing natural armor.,+1,2000,,,,Other,Neck,TTRPG,ddd14e2135af128418f4e562c55876b8
NaturalArmorEnhancement2,Grants a +1 enhancement bonus to existing natural armor.,+2,2000,,,,Other,Neck,TTRPG,a7889237edf4001428ed8855c562fb16
NaturalArmorEnhancement3,Grants a +1 enhancement bonus to existing natural armor.,+3,2000,,,,Other,Neck,TTRPG,f43ed95b286f9f74689066a9bf677a5f
NaturalArmorEnhancement4,Grants a +1 enhancement bonus to existing natural armor.,+4,2000,,,,Other,Neck,TTRPG,b167224e82439d34ca7741098923d49f
NaturalArmorEnhancement5,Grants a +1 enhancement bonus to existing natural armor.,+5,2000,,,,Other,Neck,TTRPG,118a7c904f54a6148840c4ae0309fe44
NaturalArmorEnhancement6,Grants a +1 enhancement bonus to existing natural armor.,+6,2000,,TRUE,,Other,Neck,TTRPG,1fe33d16ac50d2c4daa3159b84ba6dd4
NaturalArmorEnhancement7,Grants a +1 enhancement bonus to existing natural armor.,+7,2000,,TRUE,,Other,Neck,TTRPG,4fbb8a3d64c44c89ae6b3afb9112966d
NaturalArmorEnhancement8,Grants a +1 enhancement bonus to existing natural armor.,+8,2000,,TRUE,,Other,Armor,TTRPG,ccf01036d23f47399cd13ba57a7e1a0d
NaturesAgonyEnchantment,,+1,2000,,,,Weapon,,Owlcat+,52b3ae0972d97a3499ff44e76bd89ae6
NaturesCholerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,ee1b21691aaf50744be9c43b655301ec
NaturesWrathEnchantment,,+1,2000,,,,Weapon,,Owlcat+,afa5d47f05724ac43a4dc19e5ecbd150
NaturesWrathEnchantment,,+1,2000,,,,Weapon,,Owlcat+,d6633ffb4de6cac479fa6f16f51ca40a
NecklaceOfDoubleCorssesEnchantment,,+1,,,,,Other,,Owlcat+,663c2c4c72c35ca44afb93cc843b0e57
NecklaceOfEarsEnchantment,,+1,,,,,Other,,Owlcat+,bbbb03ff1ce3d2642b152aa2f675b1e5
NecromancersStaffEnchantment,,+1,2000,,,,Weapon,,Owlcat+,58827c5a2592b4a439d45b55e2df27cb
Necrotic,Necrotic weapons are a bane to all living things. They deal additional 1d6 points of negative energy damage on a successful hit.,+1,2000,,,"AdditionalDamage, Elemental",Weapon,Weapon,Owlcat+,bad4134798e182c4487819dce9b43003
NegativeChanneling1,TODO truc de pretre ?,+1,,,,,Other,Other,Owlcat+,60f06749fa4729c49bc3eb2eb7e3b316
NegativeChanneling2,,+2,,,,,Other,,Owlcat+,cb4a39044b59f5e47ad5bc08ff9d6669
NegativeChanneling4,,+3,,,,,Other,,Owlcat+,462f6f06bc3a4801b89e3aee8ae49257
NegativeEnergyImmunityEnchantment,,+1,,,,,Other,,Owlcat+,6b37124c0d916bf40979feed87daaf84
NegativeEnergyImmunty15PerEnchantment,Provides 15 points of resistance against negative energy damage.,+1,1000,,,,Armor,Armor,Owlcat,3d832dc727c722d49bd02f9f04d0c872
NegativeEnergyResistance10Enchant,Provides 10 points of resistance against negative energy damage.,0,,12000,,,Armor,Armor,Owlcat,34504fb2cecda144aaff34929ba10202
NegativeEnergyResistance20Enchant,Provides 20 points of resistance against negative energy damage.,0,,42000,,,Armor,Armor,Owlcat,1bd448c554f14fc44878bbc983605710
NegativeEnergyResistance30Enchant,Provides 30 points of resistance against negative energy damage.,0,,66000,,,Armor,Armor,Owlcat,27e95849860301b4ab257f72df627149
NegatorAmuletEnchantment,,+1,,,,,Other,,Owlcat+,520f3617019ba40418ee8392d4511b72
NegotiatorsBracersEnchantment,,+1,,,,,Other,,Owlcat+,55f63617e8d5b9e4393721246dff88de
NemaryStigma_HatredEnchantment,,+1,2000,,,,Weapon,,Owlcat+,af376a7a80ef46a1a9449c437a0b01fd
NemaryStigma_MagicSealingEnchantment,,+1,2000,,,,Weapon,,Owlcat+,cd91d1799456458ca063b3bce51f629f
NemaryStigma_ObedienceEnchantment,,+1,2000,,,,Weapon,,Owlcat+,9b6ef465234145d6b3baf12b4e498b83
NightFlashEnchantment,,+1,2000,,,,Weapon,,Owlcat+,d09119cdebb90eb42975e7c4707a8ed8
NightmareEnchantment,,+1,2000,,,,Weapon,,Owlcat+,0b97533c96610c4469438befcc425819
NightmareEnchantment,,+1,2000,,,,Weapon,,Owlcat+,e3727a6bef144d342b1d40c480be3924
NimbleEdgeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,87b8ddb2a1f66ee43a4b0c55891ba11b
NordicWelcomeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,dfb208125b70aff4cb1729eb8d2fc875
NoxiousStalkerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,a54f9b8664bae2a41bdd9e96ac310a22
NullifyingEnchantment,"This special ability can only be placed on melee weapons. A nullifying weapon suppresses a creature's spell resistance for a short amount of time. Anytime the weapon strikes a creature with spell resistance, the target's spell resistance is reduced by 1 for 1 minute. On a confirmed critical hit, its spell resistance is instead reduced by 2. Multiple hits from a nullifying weapon stack.",+3,2000,,,"PenaltiesAndCursed, Critical, Spellcasting",Weapon,Weapon,TTRPG,efbe3a35fc7349845ac9f96b4c63312e
NumerianGreatswordEnhancement,,+1,2000,,,,Weapon,,Owlcat+,539d25eac6a945689f7c51a976e73655
OakLeathersEnchantment,,+3,1000,,,,Armor,,Owlcat+,2ea8f13a23e63e84aa64b56eaf8ed667
OakOfThunderEnchantment,,+1,2000,,,,Weapon,,Owlcat+,6972dd5ae56d473da36ac121608aceff
OathOfTheLandEnchantment,,+1,2000,,,,Weapon,,Owlcat+,b6fce8416f7c633418b885f7e36587b4
OathOfTheSkyEnchantment,,+1,2000,,,,Weapon,,Owlcat+,cd878efaaedb60247b67953be757ba0b
ObliterationEnchantment,,+1,2000,,,,Weapon,,Owlcat+,de9352031811bd94c84a18b14f890fa6
ObsidianMaskEnchantment,,+1,,,,,Other,,Owlcat+,2f2f0c4bb15146e9aef3940d2edc4252
OctaviaQ3_NeckRewardEnchantment,,+1,,,,,Other,,Owlcat+,fe5ac7b9b262343439fe158affc2bb84
OddsLevelerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,72194993a1fc4e06a9c37d2582f6fd05
OldEarthSandAmuletEnchantment,,+1,,,,,Other,,Owlcat+,1f846703300b36947b5d276161232d7e
OldEarthSandBeltEnchantment,,+1,,,,,Other,,Owlcat+,4b6c6a8bd65e6d8448620093005da69a
OldEarthShriekAmuletEnchantment,,+1,,,,,Other,,Owlcat+,50a904b61a19239459ff98a99d34db9e
OldEarthShriekBeltEnchantment,,+1,,,,,Other,,Owlcat+,8da5b80b2e3c30f468ac6975be2eff70
OldGrimoireEnchantment,,+1,,,,,Other,,Owlcat+,828397e8db174fefbab86160f67caadf
OolioddrooTongueEnchantment,"The victim takes 2 points of Wisdom drain. A creature can resist this attack with a successful DC 23 Will save. On a failed save, the oolioddroo targets the victim with one of the following effects. The save DC is Charisma-based.",+1,2000,,,"StatusAndCC, PenaltiesAndCursed, DC",Weapon,Other,Owlcat+,539012411469f7b4ab717ec2172eb173
OpportunistsBootsEnchant,,+1,1000,,,,Armor,,Owlcat+,a83662660e269004d80e1c290ea9d20c
OpportunistsBootsEnchantment,,+3,2000,,,,Weapon,,Owlcat+,79ae30ebc81ca2d4287d06e06c6ef5dc
OpportunistsWarhammerEnchant,,+1,2000,,,,Weapon,,Owlcat+,74a6ba61539d4914d829716268ef8712
OppressorsGlovesEnchantment,,+1,,,,,Other,,Owlcat+,474b66b2d2fb68b45a3c74a02557b8e1
OrneryEnchantment,,+1,2000,,,,Weapon,,Owlcat+,f535fe5c59b002d4ca1336d4caa8bca6
OverlordsChainmailEnchantment,,+1,1000,,,,Armor,,Owlcat+,7b51fede362a42488ac44856b5c7cda4
Oversized,"Weapon is exceptionally large and deals more damage, but attacks with it suffer a penalty of –2 to attack rolls.",+1,2000,,,"AdditionalDamage, PenaltiesAndCursed, HitChance",Weapon,Weapon,Owlcat,d8e1ebc1062d8cc42abff78783856b0d
OversizedPenaltyNegateEnchant,"Weapon is exceptionally large and deals more damage, but attacks with it suffer a penalty of -2 to attack rolls.",+1,2000,,,"AdditionalDamage, PenaltiesAndCursed, HitChance",Weapon,Weapon,Owlcat+,e857717a398cb5a40b059e3122743ad3
OverthrowEnchantment,,+1,2000,,,,Weapon,,Owlcat+,9bfa7acd1a40f454c9598c0f10f0c479
PaddedArmorOfFocusEnchantment,,+1,1000,,,,Armor,,Owlcat+,03b2c96e927493848b86ef34725a96e3
PaddedArmorOfRefinedManeuverEnchantment,,+1,1000,,,,Armor,,Owlcat+,80a5a7530b5251d4ea76969fd7c53896
PainChannelerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,f38f856dbf4c82f4395b9ab6918312f6
PaladinsRingEnchantment,,+1,,,,,Other,,Owlcat+,f107c60d8cc2ae6488704109e5ed51f5
PanthersGraceEnchantment,,+1,1000,,,,Armor,,Owlcat+,35eefb9c545a44689d0b5f2fb4f7cb48
ParagonOfDefendersEnchant,,+1,,,,,Other,,Owlcat+,4b2a64bbb99684c478288c7169d20115
ParagonOfWinterRingEnchant,,+1,,,,,Other,,Owlcat+,3918fe3a73922874db95f76dccfc49a1
ParalyzedImmunity,,+1,,,,,Other,,Owlcat+,cff254a8c1b51d04c957d83baab398bb
PatchworkHide,"This armor grants its wearer an inherent +3 damage bonus against animals, dragons and magical beasts.",+1,,,,"Bane, AdditionalDamage",Other,Armor,Owlcat+,f7d08bc5e5182ab4bb500681196cc3d6
PawsOfTheBearGodEnchantment,,+1,,,,,Other,,Owlcat+,f24383b0c07547d4b5e027e7d16e6b43
PeacemakerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,c344fb8cafe0424cbdaf0021c9bfefba
PenaltyEnchantment,,+1,2000,,,,Weapon,,Owlcat+,d94d7fa8955412f4b891a7ee0b5db544
Perception5,Grants a +5 competence bonus on Perception checks.,+5,100,,,,Other,Eyes,TTRPG,ff00a771afd43774aa340848c367016a
PerfectDefenseEnchantment,,+1,1000,,,,Armor,,Owlcat+,cb3d46a1542244e45a259de7fb253899
PerfectedManeuverEnchantment,,+1,,,,,Other,,Owlcat+,42b59277ed97cc546a9e242b4f51f624
PerfectionEnchantment,,+1,2000,,,,Weapon,,Owlcat+,dd6f3d32058c40d46abfd9e3c4d5143e
PerfectStormEnchant,,+1,1000,,,,Armor,,Owlcat+,e3f6fffb0b9301542984a37ecf428c9e
PerfectStormEnchantment,,+1,1000,,,,Armor,,Owlcat+,c2a8d6d6c501bc7459f2b593e2bff4a7
PeriaptOfPlacebosEnchantment,,+1,,,,,Other,,Owlcat+,ee887a7c946f4b7abf4ffc400b37666f
PerilousShadeEnchantment,,+1,,,,,Other,,Owlcat+,14a6d538623462f4aaac123ca438e772
PermanentFreedomHoldImmun,,+1,,,,,Other,,Owlcat+,1bc0bb7cef5ee4c4c81294ead983dbf3
Persuasion4,Grants a +4 competence bonus on Persuasion checks.,+4,100,,,,Other,Headband,TTRPG,e84a5a339c36df04aaa5124b02fd21d3
PhantasmalGuideEnchantment,,+1,2000,,,,Weapon,,Owlcat+,c3fd3030a30953144b2be914cc9e50f0
PhantomSlayersBracersEnchantment,,+1,,,,,Other,,Owlcat+,945236e147d163e458717c60c801eca7
PilgrimClothEnchantment,,+1,1000,,,,Armor,,Owlcat+,a2ae3618d6cfbcd409fe98ca47da50b1
PillarOfHopeEnchantment,,+1,2000,,,,Weapon,,Owlcat+,ec23ad40a246e79418fc4958b5c08b69
PitchTunerEnchantment,,+1,,,,,Other,,Owlcat+,7f2136f879a590247843980ad1d74542
PlagueDeathBandedEnchantment,,+1,1000,,,,Armor,,Owlcat+,0125daa113b15d64b85c380b66d561b8
PlagueDeathQuarterstaffEnchantment,,+1,2000,,,,Weapon,,Owlcat+,fcba47e4778807047902093abd3ea24b
PlaguePersistenceBandedEnchantment,,+1,1000,,,,Armor,,Owlcat+,22159422e1a9ea04aad3594fcc9545b5
PlaguePersistenceQuarterstaffEnchantment,,+1,2000,,,,Weapon,,Owlcat+,748be82ca42748f4adf255d6768d40e7
PlasmaKineticBladeEnchantment,,+1,2000,,,,Weapon,Weapon,Owlcat+,6cbb732b9d638724a960d784634dcdcf
PlayersPhylacteryEnchantment,,+1,,,,,Other,,Owlcat+,b3ec7d3700324a7181ec5f327665f5de
PlayersPhylacteryWeaponEnchantment,,+1,2000,,,,Weapon,,Owlcat+,55eb2f3ecaeb47119d36bcbc3e902f24
PlayersStartingBracersEnchantment,,+1,,,,,Other,,Owlcat+,0fc4c59123da4e64281e1192334cdc4c
PocketLightningEnchantment,,+1,2000,,,,Weapon,,Owlcat+,a238e57d54a62184a814ec492cff445f
PoisoinousDartEnchantment,,+1,2000,,,,Weapon,,Owlcat+,5c4ae73374c9a73469f52d92f7d383c5
PoisonResistance4Enchant,A +4 untyped bonus on all saving throws against poison.,+4,250,,,Defensive,Weapon,"Neck, Shoulders",Owlcat,c38a3a3dab5880f48b4fa6699841d58e
PortalStonePlanarHeadbandEnchantment,,+1,,,,,Other,,Owlcat+,208c79a9879d55b47ac5448697b599d0
PortalStonePlanarRingEnchantment,,+1,,,,,Other,,Owlcat+,e48d717a3214c3b418b6ecca0229176a
PortalStonePlanarSaiEnchantment,,+1,2000,,,,Weapon,,Owlcat+,b511209837797a04cac8fea68491d20f
PortalStoneSpiderHeadbandEnchantment,,+1,,,,,Other,,Owlcat+,f099f688ffca79144a89febf8ba96af2
PortalStoneSpiderRingEnchantment,,+1,,,,,Other,,Owlcat+,354c7fe10fd61ce47ae196eb2222b042
PortalStoneSpiderSaiEnchantment,,+1,2000,,,,Weapon,,Owlcat+,4f15588f1f00ad84894c74c3723ccdf7
PortalStoneStanceHeadbandEnchantment,,+1,,,,,Other,,Owlcat+,9cc61eec735d30148a014ce482fd32c4
PortalStoneStanceRingEnchantment,,+1,,,,,Other,,Owlcat+,974bbb4d766bf6a49a6f155c39f0455c
PortalStoneStanceSaiEnchantment,,+1,2000,,,,Weapon,,Owlcat+,59cfbb419e008ae489b452e25bfbc175
PositiveChanneling1,TODO truc de pretre ?,+1,,,,,Other,Other,Owlcat+,f5d0bf8c1b4574848acb8d1fbb544807
PositiveChanneling2,,+2,,,,,Other,,Owlcat+,e988cf802d403d941b2ed8b6016de68f
PositiveChanneling4,,+4,,,,,Other,,Owlcat+,81e9c6dc3c244a7296907987ddbc2f23
PositiveEnergyResistance30Enchant,,+1,1000,,,,Armor,,Owlcat+,80453601b93f0ef43b215087a484d517
PowerfulPummelEnchantment,,+1,2000,,,,Weapon,,Owlcat+,232d98cd3f29e524ea6998b04e09fffc
PrayingKillerEnchantment,,+1,2000,,,,Weapon,,Owlcat+,05c195d03ee442b48a9f1f9a1444ea03
PrimeWiperEnchantment,,+1,2000,,,,Weapon,,Owlcat+,d2c44ce3070d72a4da99162b896b1825
PrismaticRingEnchantment,,+1,,,,,Other,,Owlcat+,4d4f77040b34e2e4fb381e410e094c73
ProfessorHatEnchant,,+1,,,,,Other,,Owlcat+,a257e5a7989d9354f9ad3777a54275ae
PromiseOfGreatnessEnchantment,,+1,1000,,,,Armor,,Owlcat+,ceb4018b4013d79498cf0ee79f0d8766
ProtectionFromEvil,Weapon emits a Magic circle against evil effect. All creatures within the area gain the effects of a Protection from evil spell.,+2,2000,,,"Defensive, Alignment, Spellcasting",Weapon,Weapon,Owlcat+,b5c80d332c8b8ab4e982adf5a276f9fb
ProtectionOfColdEnchantment,,+1,,,,,Other,,Owlcat+,789af679bec72a647afd0e4c956e542a
ProtectorOfUnjustArmorEnchant,,+5,1000,,,,Armor,,Owlcat+,52a22c5fe91a70649827ccc883effa99
ProtectorsRobeEnchant,,+1,1000,,,,Armor,,Owlcat+,0c99f15e15004fe4893f5e5504bb9e8f
PureSavagerylEnchantment,,+1,2000,,,,Weapon,,Owlcat+,aaf9cdbdeeea57542bbf9ea7b7b5d09a
PurgingChainsEnchantment,,+1,1000,,,,Armor,,Owlcat+,507cb6dcab0e450c87ec3d23388cedca
QuarterstaffOfSlipEnchantment,,+1,2000,,,,Weapon,,Owlcat+,91a2ce7cb7e9fc04ca489c9fe5fecde7
QuarterstaffOfStrongwilledEnchantment,,+1,2000,,,,Weapon,,Owlcat+,e8098b80dc208d249965c936523df135
QuarterstaffOfWarMageEnchantment,,+1,2000,,,,Weapon,,Owlcat+,b97f6c22d96d2e24ebdb3e259387b810
QueenOfNightHagHeartstoneEnchantment,,+1,,,,,Other,,Owlcat+,8da1070dc0d24082afc4e6c09ec77f04
